id,score,mae_cursor_position,down_time_min,down_time_max,down_time_median,down_time_mean,down_time_std,up_time_min,up_time_max,up_time_median,up_time_mean,up_time_std,action_time_min,action_time_max,action_time_median,action_time_mean,action_time_std,word_count_min,word_count_max,word_count_median,word_count_mean,word_count_std,activity_input,activity_movefrom,activity_nonproduction,activity_paste,activity_removecut,activity_replace,down_event_alphanumeric,down_event_control_keys,down_event_special_character,down_event_unknown,text_change_many_q,text_change_many_q_to_many_q,text_change_many_q_to_not_q,text_change_many_q_to_single_q,text_change_nochange,text_change_not_q,text_change_not_q_to_many_q,text_change_not_q_to_not_q,text_change_not_q_to_single_q,text_change_single_q,text_change_single_q_to_many_q,text_change_single_q_to_not_q,text_change_single_q_to_single_q,text_change_unknown
77bd26b6,3.5,619.2121788772597,23522,1787654,501525.0,596860.4008880431,424246.8654114724,23734,1787739,501651.0,596973.2419917539,424253.093252675,0,2478,121.0,112.84110371075167,83.30230440441616,0,287,143.0,142.6581033935934,90.1569546437785,0.7224865207738662,0.0,0.11893434823977164,0.0,0.15762765620044403,0.0009514747859181732,0.5705677132889312,0.41198858230256896,0.017443704408499842,0.0,0.0003171582619727244,0.0,0.0003171582619727244,0.0006343165239454488,0.11893434823977164,0.18680621630193467,0.0,0.0,0.0,0.6929908024104028,0.0,0.0,0.0,0
77e2b5fd,5.0,1446.868369777008,1606,1768759,887412.0,887244.5989391643,511864.404480141,1689,1768810,887461.0,887320.0982896731,511862.24516579346,0,1496,79.0,75.49935050876813,60.76344210554855,0,802,417.0,410.90528252868586,235.59617818942135,0.7259147001515479,0.0,0.14667676986360684,0.0,0.1266507902143321,0.0007577397705130981,0.5829183806018619,0.3999783502922711,0.01710326910586707,0.0,0.0006494912318683698,0.0,0.00010824853864472829,0.00043299415457891317,0.14667676986360684,0.17168218229053908,0.0,0.0,0.0,0.6802338168434726,0.0,0.0,0.00021649707728945658,0
77e45980,4.0,470.4686309372619,34300,1774822,502406.0,584259.4643129286,414264.1154178128,34506,1774949,502542.0,584377.8232156464,414256.77592667233,0,506,118.0,118.35890271780544,45.41293675608229,0,511,269.0,261.43281686563375,148.09754812345156,0.8592837185674371,0.0,0.036830073660147324,0.0,0.10388620777241554,0.0,0.6921513843027686,0.2933705867411735,0.014478028956057912,0.0,0.0,0.0,0.0,0.0,0.036830073660147324,0.18542037084074167,0.0,0.0,0.0,0.777749555499111,0.0,0.0,0.0,0
77f85738,4.5,1239.5393064828775,32749,1797735,590923.0,802611.6276114581,566681.8649946962,32857,1797828,590984.0,802690.6713331897,566683.5239087687,0,549,79.0,79.04372173163902,42.17623752467901,0,482,195.0,213.7583458970493,140.24669812284162,0.7676071505492139,0.0,0.0646133965108766,0.00021537798836958864,0.16756407495153997,0.0,0.6097350850743054,0.37540383372819297,0.014861081197501616,0.0,0.0,0.0,0.0,0.0,0.0646133965108766,0.19125565367219471,0.0,0.0,0.0,0.7441309498169287,0.0,0.0,0.0,0
7812d152,2.5,120.54603512506652,5464,1747920,815147.0,856603.902075572,423070.83564163436,5586,1747946,815239.0,856697.4933475252,423071.1824357753,0,510,88.0,93.59127195316658,46.162006336368776,0,253,123.0,121.85417775412454,73.99956122219966,0.8988823842469399,0.0,0.04204364023416711,0.0,0.05907397551889303,0.0,0.7413517828632251,0.2474720596061735,0.011176157530601383,0.0,0.0,0.0,0.0,0.0,0.04204364023416711,0.16764236295902077,0.0,0.0,0.0,0.7903139968068121,0.0,0.0,0.0,0
781d2597,3.5,369.8867383512545,31369,1781392,441701.0,622149.5544802868,461356.5104750967,31513,1781538,441874.0,622296.9616487455,461355.7677252653,0,989,147.0,147.40716845878137,57.89010947214834,0,370,218.0,201.48279569892472,110.6205817817382,0.9193548387096774,0.0,0.028315412186379927,0.00035842293906810036,0.05197132616487455,0.0,0.7365591397849462,0.25268817204301075,0.010752688172043012,0.0,0.001075268817204301,0.0,0.0,0.0,0.028315412186379927,0.196415770609319,0.0,0.0,0.0,0.7741935483870968,0.0,0.0,0.0,0
78421e70,3.0,474.6029978586724,46624,1754109,683439.0,723786.2017130621,421768.12916570314,46831,1754273,683617.0,723949.7349036402,421764.54834764544,0,1554,167.0,163.53319057815847,78.94549543893318,0,241,121.0,123.32633832976445,74.81979874148159,0.7850107066381157,0.0,0.06937901498929336,0.0,0.14389721627408994,0.0017130620985010706,0.625695931477516,0.358458244111349,0.015845824411134905,0.0,0.0008565310492505353,0.0,0.0,0.0017130620985010706,0.06937901498929336,0.18843683083511778,0.0,0.0,0.0,0.7396145610278373,0.0,0.0,0.0,0
78721869,3.0,1132.0532328633933,62501,1305440,724618.5,767619.7484200292,331952.2016682001,62623,1305513,724699.5,767689.5367039378,331950.1136855388,0,519,67.0,69.78828390860477,54.484513991035975,0,293,149.0,145.61035488575595,96.50558575243376,0.5578512396694215,0.0,0.2617890131259115,0.0,0.180359747204667,0.0,0.44263490520175014,0.5500729217306758,0.007292173067574137,0.0,0.0,0.0,0.0,0.0,0.2617890131259115,0.1541079241614001,0.0,0.0,0.0,0.5841030627126884,0.0,0.0,0.0,0
7872ee7f,4.0,1075.4362004815057,2005,1748217,706949.0,742062.1928211863,423250.7549285366,2179,1748389,707136.0,742196.2293718538,423248.95146366145,0,1776,137.0,134.03655066754214,71.87781959144519,0,461,247.0,241.82687677828847,137.59209943667943,0.8080542788356314,0.0,0.015320639089516306,0.0,0.17640621580214488,0.0002188662727073758,0.6640402713941782,0.32085795578901294,0.015101772816808929,0.0,0.0,0.0,0.0,0.0002188662727073758,0.015320639089516306,0.175311884438608,0.0,0.0,0.0,0.8091486101991683,0.0,0.0,0.0,0
78c8474d,3.5,713.5931484502447,1906,1743912,622673.0,663113.711908646,416437.9109763131,2028,1744041,622770.0,663222.7911908646,416437.1098538791,0,860,109.0,109.07928221859706,54.76754143454754,0,286,135.0,147.09820554649266,78.82835204546952,0.7520391517128875,0.0,0.052202283849918436,0.0,0.19575856443719414,0.0,0.5993474714518761,0.3807504078303426,0.019902120717781403,0.0,0.0009787928221859706,0.0,0.0,0.0,0.052202283849918436,0.19836867862969004,0.0,0.0,0.0,0.7484502446982055,0.0,0.0,0.0,0
78e1f60f,4.0,547.0055460750854,39585,1813678,701354.5,707082.1062286689,374910.4154736424,39714,1813748,701458.0,707175.9355802048,374910.3988213161,0,685,86.5,93.82935153583618,49.458854546473574,0,257,104.0,114.08361774744027,77.45799079222147,0.8331911262798635,0.0,0.03114334470989761,0.0,0.1356655290102389,0.0,0.6813139931740614,0.3097269624573379,0.008959044368600682,0.0,0.0004266211604095563,0.0,0.0,0.0,0.03114334470989761,0.17534129692832764,0.0,0.0,0.0,0.7930887372013652,0.0,0.0,0.0,0
78e8d984,3.0,156.4147245762712,2708,1702319,1183343.0,1072951.313559322,447719.5466098796,2757,1702381,1183429.5,1073056.3813559322,447720.84898238734,0,462,101.0,105.0677966101695,37.73143964797517,0,279,131.0,132.13930084745763,79.9047537271179,0.909427966101695,0.0,0.011652542372881356,0.0,0.07891949152542373,0.0,0.7314618644067796,0.2547669491525424,0.013771186440677966,0.0,0.0,0.0,0.0,0.0,0.011652542372881356,0.194385593220339,0.0,0.0,0.0,0.7939618644067796,0.0,0.0,0.0,0
78f131a5,4.5,789.4549862955935,52605,1776215,926529.0,980589.9612059877,448302.62133018003,52720,1776293,926587.0,980681.0961416825,448301.506381374,0,1568,86.0,91.13493569470799,43.852705899042846,0,604,301.0,298.4965211891208,174.7134653035415,0.8528357579590976,0.0,0.021294539321104786,0.0,0.12544802867383512,0.000421674045962471,0.6856419987349779,0.29938857263335444,0.014969428631667722,0.0,0.0,0.0,0.0,0.000421674045962471,0.021294539321104786,0.1941808981657179,0.0,0.0,0.0,0.7841028884672149,0.0,0.0,0.0,0
79063968,5.0,352.90353697749197,1467,1775663,617400.0,735207.8991522946,509543.41635252547,1635,1777671,617451.0,735279.48465361,509545.0369379408,0,3005,68.0,71.58550131540485,77.39113886306367,0,476,230.0,235.96579947383805,133.211939253982,0.8973984215141771,0.0,0.03390821397252265,0.0,0.0678164279450453,0.0008769365682548962,0.7106109324758842,0.26805027769657996,0.021338789827535808,0.0,0.0,0.0,0.0,0.0008769365682548962,0.03390821397252265,0.20140309850920785,0.0,0.0,0.0,0.7638117509500146,0.0,0.0,0.0,0
7911e416,4.5,712.7327731092437,80492,1769602,1013750.0,1000695.2352941176,431876.5420940496,80625,1769687,1014251.0,1000809.883697479,431874.25804318435,0,968,102.0,114.64840336134453,55.29233986718138,0,272,156.0,146.30319327731092,80.55788271760538,0.7478991596638656,0.0,0.1280672268907563,0.0003361344537815126,0.12369747899159664,0.0,0.6063865546218488,0.3815126050420168,0.012100840336134453,0.0,0.0006722689075630252,0.0,0.0,0.0,0.1280672268907563,0.16974789915966387,0.0,0.0,0.0,0.7015126050420168,0.0,0.0,0.0,0
791be024,4.0,990.903165735568,38807,1721781,798499.0,814517.3165735567,474579.79823256104,38935,1721853,798591.0,814626.106943336,474581.8695072085,0,505,105.0,108.7903697791966,50.494818210866754,0,421,155.0,168.6145251396648,129.92835095889245,0.8592710827347699,0.0,0.02447459430699654,0.0,0.11625432295823357,0.0,0.6898111199787177,0.29475924447991486,0.015429635541367386,0.0,0.00026602819898909286,0.0,0.0,0.0,0.02447459430699654,0.19473264166001597,0.0,0.0,0.0,0.7805267358339985,0.0,0.0,0.0,0
793e5089,3.5,757.1319277108433,37250,1792563,832690.5,851118.1230923695,478299.3902157387,37375,1792572,832738.5,851189.7391566265,478289.60554839286,0,506,70.0,71.61606425702811,32.86282148756572,0,725,371.0,368.139156626506,207.5307997644335,0.8755020080321285,0.0,0.021285140562248995,0.0,0.10321285140562249,0.0,0.6883534136546184,0.2927710843373494,0.01887550200803213,0.0,0.0,0.0,0.0,0.0,0.021285140562248995,0.21064257028112449,0.0,0.0,0.0,0.7680722891566265,0.0,0.0,0.0,0
7966d52a,3.0,197.60700236034617,45012,1851818,1265788.0,1140455.6435877262,483112.71659978887,45189,1851939,1265921.0,1140496.0712037766,483105.219510925,0,523,0.0,40.427616050354054,71.61665436552883,0,204,130.5,109.9152242328875,50.72850058420432,0.2621951219512195,0.0,0.6982690794649882,0.0,0.03953579858379229,0.0,0.1880409126671912,0.8088119590873328,0.003147128245476003,0.0,0.0,0.0,0.0,0.0,0.6982690794649882,0.09126671911880409,0.0,0.0,0.0,0.2104642014162077,0.0,0.0,0.0,0
79706890,4.0,475.6861898890259,60578,1722675,822268.5,868768.101109741,443619.6938898054,60580,1722776,822429.5,868877.285758323,443614.58410646225,0,502,125.0,109.18464858199754,64.70028720814409,0,323,169.0,158.7247225647349,101.76402355476903,0.6664611590628853,0.0,0.17632552404438964,0.0,0.15721331689272502,0.0,0.5221948212083847,0.46054254007398276,0.01726263871763255,0.0,0.0,0.0,0.0,0.0,0.17632552404438964,0.17971639950678175,0.0,0.0,0.0,0.6439580764488286,0.0,0.0,0.0,0
79749297,2.5,264.77945776850885,2022,2952397,1868836.0,1648148.7429614181,871346.9246543448,2140,2952433,1868876.0,1648225.8399374348,871339.3345392509,0,473,61.0,77.09697601668405,49.851673380040545,0,238,115.0,115.4045881126173,71.96106885090107,0.8289885297184567,0.0,0.05474452554744526,0.0,0.11626694473409802,0.0,0.6746611053180396,0.3149113660062565,0.010427528675703858,0.0,0.0,0.0,0.0,0.0,0.05474452554744526,0.17257559958289886,0.0,0.0,0.0,0.7726798748696558,0.0,0.0,0.0,0
7992872a,3.5,327.9718565592374,46105,1760533,771060.0,742143.5428960508,433348.57144575624,46237,1760590,771060.0,742226.414888788,433341.0785629952,0,515,81.0,82.87199273717658,46.30339616917116,0,246,130.0,132.5374489332728,70.00634997947782,0.7880163413527008,0.0,0.07898320472083523,0.0,0.13300045392646392,0.0,0.6277802995914662,0.3531547889241943,0.019064911484339538,0.0,0.0,0.0,0.0,0.0,0.07898320472083523,0.18293236495687698,0.0,0.0,0.0,0.7380844303222878,0.0,0.0,0.0,0
79bcc2de,2.5,223.81025957972807,29891,1689698,812879.0,857320.3627935724,481771.0495770128,30069,1689795,812940.0,857430.9208899876,481769.0887365859,0,480,110.0,110.55809641532757,50.24130417278855,0,218,119.0,115.08899876390606,64.95627749882706,0.8726823238566132,0.0,0.034610630407911,0.0,0.09270704573547589,0.0,0.6996291718170581,0.27873918417799753,0.021631644004944377,0.0,0.0,0.0,0.0,0.0,0.034610630407911,0.1934487021013597,0.0,0.0,0.0,0.7719406674907293,0.0,0.0,0.0,0
79e96d1d,4.5,328.4115905245347,24069,1511080,366489.0,392694.57571912016,258313.05318876202,24277,1511156,366631.0,392803.6696277496,258317.31782952923,0,1824,112.0,109.09390862944163,73.40275839233843,0,254,138.0,134.13663282571912,74.44096880399876,0.7732656514382402,0.0,0.10998307952622674,0.00042301184433164127,0.11590524534686972,0.00042301184433164127,0.6197123519458545,0.35490693739424706,0.025380710659898477,0.0,0.0012690355329949238,0.0,0.0,0.00042301184433164127,0.10998307952622674,0.1844331641285956,0.0,0.0,0.0,0.7038917089678511,0.0,0.0,0.0,0
79ee2112,3.0,275.1382189239332,56399,1767397,623259.0,720593.2810760668,478032.5328842993,56557,1767526,623364.5,720710.7439703154,478023.6747520302,0,2776,108.0,117.46289424860854,137.22258252505935,0,111,44.0,50.80612244897959,29.70196245094209,0.8478664192949907,0.0018552875695732839,0.0575139146567718,0.0018552875695732839,0.08812615955473098,0.0027829313543599257,0.6966604823747681,0.2922077922077922,0.011131725417439703,0.0,0.006493506493506494,0.0,0.0009276437847866419,0.0018552875695732839,0.0575139146567718,0.17161410018552875,0.0,0.0,0.0,0.761595547309833,0.0,0.0,0.0,0
79f540d1,4.0,1570.2307692307693,11358,1784253,566038.0,645289.7690543402,445502.59967983735,11496,1784253,566180.5,645401.3181016231,445494.73323332716,0,519,111.0,111.54904728299223,48.13743369222276,0,638,378.0,358.69671841919546,194.22461372101435,0.7757586450247,0.0,0.12526464361326747,0.0,0.09685956245589274,0.002117148906139732,0.6245589273112209,0.36326746647847563,0.012173606210303459,0.0,0.0007057163020465773,0.0,0.0,0.002117148906139732,0.12526464361326747,0.17325335215243473,0.0,0.0,0.0,0.6986591390261115,0.0,0.0,0.0,0
79f66976,5.0,397.76716808371486,20734,1720384,559551.5,636973.3685415304,390684.6428124324,20897,1720602,559696.5,637094.8521909745,390685.12318875943,0,494,122.0,121.4836494440811,41.18336126600061,0,381,201.0,194.5225637671681,112.15339649400866,0.8741007194244604,0.0,0.01896664486592544,0.0,0.10693263570961413,0.0,0.7141922825376062,0.2724002616088947,0.013407455853499018,0.0,0.0,0.0,0.0,0.0,0.01896664486592544,0.17985611510791366,0.0,0.0,0.0,0.8011772400261609,0.0,0.0,0.0,0
79fff502,3.5,341.35543350333467,30760,1808591,439708.0,610888.5833660259,438808.6959548709,30901,1809647,439868.0,611002.6547665751,438843.80282363057,0,30507,100.0,114.071400549235,665.7326870437928,0,313,189.0,167.3652412710867,87.90674683035091,0.7422518634758729,0.0,0.19537073362102786,0.0,0.06198509219301687,0.00039231071008238524,0.5825814044723421,0.4009415457041977,0.01647704982346018,0.0,0.0,0.0,0.0,0.0,0.19537073362102786,0.16908591604550804,0.0,0.0,0.0,0.6351510396233817,0.0,0.0,0.00039231071008238524,0
7a17e218,3.0,808.4423037923342,712,1798470,537041.0,537192.2652605962,348935.4986038304,767,1798554,537099.0,537272.4536605151,348950.3683980489,0,2642,85.0,80.18839991888055,80.40646737189904,0,452,200.0,205.28026769417968,137.43170656578306,0.7006692354491989,0.0,0.16041370918677753,0.00020279862096937742,0.13790306225917665,0.0008111944838775097,0.5668221456094099,0.4193875481646725,0.013790306225917663,0.0,0.0006083958629081322,0.0,0.0,0.0008111944838775097,0.16041370918677753,0.16649766781585884,0.0,0.0,0.0,0.671669032650578,0.0,0.0,0.0,0
7a1fa8a8,3.5,95.32211538461539,40385,1753303,732147.5,713725.6140734266,426395.63410105737,40394,1753486,732188.5,713780.6778846154,426386.8897568873,0,492,53.0,55.06381118881119,25.53474174732351,0,390,187.0,188.25655594405595,114.05640026146607,0.9466783216783217,0.0,0.022290209790209792,0.0008741258741258741,0.030157342657342656,0.0,0.7508741258741258,0.2368881118881119,0.012237762237762238,0.0,0.0,0.0,0.0,0.0,0.022290209790209792,0.20323426573426573,0.0,0.0,0.0,0.7744755244755245,0.0,0.0,0.0,0
7a4d1680,4.0,645.1098195166718,35541,1795289,592981.0,651864.733251759,406034.08395561704,35613,1795380,593113.0,651985.471703885,406029.8426271074,0,602,123.0,120.73845212603243,50.056869056190635,0,417,195.0,203.1391862955032,119.79238934656796,0.8507188742734781,0.0,0.026307739369837872,0.0,0.122973386356684,0.0,0.6751300091771184,0.3098806974609972,0.014989293361884369,0.0,0.0,0.0,0.0,0.0,0.026307739369837872,0.2012847965738758,0.0,0.0,0.0,0.7724074640562864,0.0,0.0,0.0,0
7a5402f9,3.0,152.74443776307876,98032,1587283,570313.0,660880.5989176187,373446.62488980533,98274,1587359,570446.0,661004.0883944678,373442.15082897554,0,2208,120.0,123.48947684906796,73.20019187242174,0,203,117.0,111.14972940469032,63.69191848084251,0.8881539386650631,0.0006013229104028864,0.03607937462417318,0.0,0.07396271797955502,0.0012026458208057728,0.7330126277811184,0.25435959110042095,0.012627781118460614,0.0,0.0006013229104028864,0.0,0.0,0.0012026458208057728,0.03607937462417318,0.17257967528562837,0.0,0.0,0.0,0.7895369813589898,0.0,0.0,0.0,0
7a69dc57,3.5,514.2398826979472,66111,1779943,888065.5,889828.2029325513,408516.1711633747,66113,1780061,888216.5,889971.4630498533,408509.7360143252,0,888,148.0,143.26011730205278,62.284833560233736,0,452,233.0,231.71202346041056,137.18496720293595,0.8533724340175953,0.0,0.03900293255131965,0.0,0.10762463343108504,0.0,0.6697947214076246,0.3096774193548387,0.020527859237536656,0.0,0.0,0.0,0.0,0.0,0.03900293255131965,0.20703812316715542,0.0,0.0,0.0,0.7539589442815249,0.0,0.0,0.0,0
7a8eb928,4.0,311.70420168067227,3105,1741292,362402.0,376102.59663865546,215760.81996700112,3233,1741366,362499.0,376217.0729411765,215773.42606921113,0,8941,102.0,114.4763025210084,186.02006175598,0,427,208.0,211.70823529411766,126.09634176667713,0.8759663865546219,0.0,0.03428571428571429,0.0010084033613445378,0.08873949579831933,0.0,0.6954621848739496,0.2884033613445378,0.016134453781512605,0.0,0.0020168067226890756,0.0,0.0,0.0,0.03428571428571429,0.20302521008403362,0.0,0.0,0.0,0.760672268907563,0.0,0.0,0.0,0
7ad93a2e,4.5,238.8037624492807,1150,1789789,392411.0,436940.6864625599,279908.6682906626,1266,1789878,392506.0,437053.332718554,279914.19040478853,0,980,111.0,112.64625599409811,52.28383986715207,0,426,224.0,220.99004057543343,124.55184419908531,0.9099963113242346,0.0,0.04057543341940244,0.0,0.04795278495020288,0.0014754703061600886,0.715971966064183,0.2596827738841756,0.02434526005164146,0.0,0.0,0.0,0.00036886757654002215,0.0011066027296200663,0.04057543341940244,0.20545924013279232,0.0,0.0,0.0,0.7524898561416451,0.0,0.0,0.0,0
7af8d365,4.0,239.65951035781544,24075,1759794,771551.0,810572.006779661,506738.0116045145,24193,1759849,771642.0,810682.2798493409,506756.87097441225,0,31498,86.0,110.27306967984934,622.9146742680078,0,332,185.0,181.93295668549905,99.20848786350663,0.8564971751412429,0.0,0.043691148775894535,0.0,0.09830508474576272,0.0015065913370998117,0.6644067796610169,0.3065913370998117,0.029001883239171376,0.0,0.0022598870056497176,0.0,0.0,0.0011299435028248588,0.043691148775894535,0.2214689265536723,0.0,0.0,0.0,0.7310734463276836,0.0,0.0,0.0003766478342749529,0
7b099747,5.5,1252.2746715124406,1093,1802450,839796.0,883134.6385239027,487717.82133251295,1158,1802478,839968.0,883242.3258317026,487715.9502525781,0,768,112.0,107.68730779983227,48.271839502575624,0,830,407.0,414.6114062063181,240.9629517056118,0.8595191501258037,0.0,0.012859938495946324,0.0,0.1274811294380766,0.0001397819401733296,0.6982107911657813,0.28207995526977914,0.019709253564439474,0.0,0.0001397819401733296,0.0,0.0,0.0001397819401733296,0.012859938495946324,0.19010343863572826,0.0,0.0,0.0,0.7967570589879788,0.0,0.0,0.0,0
7b1c6fc7,1.5,266.8980541455161,153781,1800005,598510.5,760995.7851099831,468474.334930872,153875,1800060,598600.0,761071.7199661591,468473.5536312289,6,501,70.0,75.93485617597293,34.12049525281757,0,301,151.0,154.8075296108291,87.4538786033226,0.8735194585448393,0.0,0.008037225042301184,0.0,0.11844331641285956,0.0,0.6975465313028765,0.2825719120135364,0.01988155668358714,0.0,0.0,0.0,0.0,0.0,0.008037225042301184,0.20346869712351945,0.0,0.0,0.0,0.7884940778341794,0.0,0.0,0.0,0
7b3dc2f8,4.0,362.84117872177575,6347,1770790,817092.0,856110.1814006888,451306.9486581445,6469,1771002,817214.0,856215.4779946422,451304.3847082252,0,1199,104.0,105.29659395331038,46.317579821191096,0,376,193.0,189.1182548794489,107.2786236184447,0.9035591274397244,0.0,0.026789131266743208,0.0,0.06965174129353234,0.0,0.7278989667049368,0.25220053578262536,0.01990049751243781,0.0,0.0,0.0,0.0,0.0,0.026789131266743208,0.18752391886720246,0.0,0.0,0.0,0.7856869498660544,0.0,0.0,0.0,0
7b4bf487,4.0,1125.9322533136967,1317,1721945,593686.5,689241.5189003437,465079.34599362576,1536,1722160,593769.0,689359.7270495828,465082.04043039214,0,2294,114.0,118.20814923907707,77.52142412261173,0,359,154.0,167.44599901816397,93.35962614380358,0.7592047128129602,0.0002454590083456063,0.020127638684339717,0.0,0.22017673048600883,0.0002454590083456063,0.6070201276386843,0.37677957781050564,0.016200294550810016,0.0,0.0004909180166912126,0.0,0.0,0.0002454590083456063,0.020127638684339717,0.2029945999018164,0.0,0.0,0.0,0.7761413843888071,0.0,0.0,0.0,0
